"swbi","iDeaths","iCases","FTSEMIB","iCoronaVirus","iCoronaVirusNews","iCovid","iCovidNews","iRt","iUnemployment","iUnemploymentNews","iEconomy","iEconomyNews","iGDP","iGDPNews","iStress","iDepression","iHealth","iSolitude","iInsomnia","iResidential","iWorkplace","ipm25","itemperature","iWuhan","iAdultContent","iFB.CLI","iFB.ILI","iFB.MC","iFB.DC","iFB.HF","ilockdown"
49.9263112749534,0,0,24094.6666666667,1.92857142857143,1.71428571428571,0,0,37.2857142857143,38.1428571428571,4.57142857142857,82.4285714285714,36.5714285714286,38.7142857142857,72.8571428571429,75.1428571428571,81.1428571428571,22.7142857142857,56.1428571428571,59.8571428571429,NA,NA,113.964285714286,5.94404761904762,42.1428571428571,68.7142857142857,NA,NA,NA,NA,NA,0
49.4557246429253,0,0,24048.3333333333,2,2,0,0,37,37,0,82,34,38,73,76,80,23,58,59,NA,NA,111.309523809524,6.07380952380952,49,69,NA,NA,NA,NA,NA,0
48.2561780228188,0,0,24002,3.57142857142857,4.42857142857143,0,0,36.7142857142857,36.8571428571429,3.71428571428571,81.5714285714286,35.2857142857143,38.5714285714286,73.2857142857143,75.2857142857143,78,23.4285714285714,56.7142857142857,60.5714285714286,NA,NA,103.630952380952,6.49047619047619,56.2857142857143,68.7142857142857,NA,NA,NA,NA,NA,0
48.5517911466163,0,0,23845,5.14285714285714,6.85714285714286,0,0,36.4285714285714,36.7142857142857,7.42857142857143,81.1428571428571,36.5714285714286,39.1428571428571,73.5714285714286,74.5714285714286,76,23.8571428571429,55.4285714285714,62.1428571428571,NA,NA,94.9404761904762,6.50238095238095,63.5714285714286,68.4285714285714,NA,NA,NA,NA,NA,0
48.5723311076284,0,0,23706,6.71428571428571,9.28571428571428,0,0,36.1428571428571,36.5714285714286,11.1428571428571,80.7142857142857,37.8571428571429,39.7142857142857,73.8571428571429,73.8571428571429,74,24.2857142857143,54.1428571428571,63.7142857142857,NA,NA,87.9642857142857,6.24166666666667,70.8571428571429,68.1428571428571,NA,NA,NA,NA,NA,0
49.2455267995127,0,0,23707,8.28571428571428,11.7142857142857,0,0,35.8571428571429,36.4285714285714,14.8571428571429,80.2857142857143,39.1428571428571,40.2857142857143,74.1428571428571,73.1428571428571,72,24.7142857142857,52.8571428571429,65.2857142857143,NA,NA,84.5,6.07857142857143,78.1428571428571,67.8571428571429,NA,NA,NA,NA,NA,0
49.7500815602165,0,0,23969,9.85714285714286,14.1428571428571,0,0,35.5714285714286,36.2857142857143,18.5714285714286,79.8571428571429,40.4285714285714,40.8571428571429,74.4285714285714,72.4285714285714,70,25.1428571428571,51.5714285714286,66.8571428571429,NA,NA,86.4404761904762,6.03690476190476,85.4285714285714,67.5714285714286,NA,NA,NA,NA,NA,0
48.9468050855006,0,0,23784.6666666667,11.4285714285714,16.5714285714286,0,0,35.2857142857143,36.1428571428571,22.2857142857143,79.4285714285714,41.7142857142857,41.4285714285714,74.7142857142857,71.7142857142857,68,25.5714285714286,50.2857142857143,68.4285714285714,NA,NA,90.2857142857143,6.09404761904762,92.7142857142857,67.2857142857143,NA,NA,NA,NA,NA,0
48.3811827357786,0,0,23600.3333333333,13,19,0,0,35,36,26,79,43,42,75,71,66,26,49,70,NA,NA,97.7023809523809,6.15119047619048,100,67,NA,NA,NA,NA,NA,0
47.797372605464,0,0,23416,12.1428571428571,18.5714285714286,0,0,35.1428571428571,35.8571428571429,26.4285714285714,79,44.1428571428571,41.5714285714286,75.2857142857143,69.4285714285714,66.4285714285714,25.5714285714286,50,70.7142857142857,NA,NA,106.404761904762,6.37261904761905,91.2857142857143,66.8571428571429,NA,NA,NA,NA,NA,0
47.7444699618013,0,0,24028,11.2857142857143,18.1428571428571,0,0,35.2857142857143,35.7142857142857,26.8571428571429,79,45.2857142857143,41.1428571428571,75.5714285714286,67.8571428571429,66.8571428571429,25.1428571428571,51,71.4285714285714,NA,NA,108.059523809524,6.95357142857143,82.5714285714286,66.7142857142857,NA,NA,NA,NA,NA,0
47.691301633047,0,0.285714285714286,24165,10.4285714285714,17.7142857142857,0,0,35.4285714285714,35.5714285714286,27.2857142857143,79,46.4285714285714,40.7142857142857,75.8571428571429,66.2857142857143,67.2857142857143,24.7142857142857,52,72.1428571428571,NA,NA,102.857142857143,7.68333333333334,73.8571428571429,66.5714285714286,NA,NA,NA,NA,NA,0
48.1275599274056,0,0.285714285714286,23781,9.57142857142857,17.2857142857143,0,0,35.5714285714286,35.4285714285714,27.7142857142857,79,47.5714285714286,40.2857142857143,76.1428571428571,64.7142857142857,67.7142857142857,24.2857142857143,53,72.8571428571429,NA,NA,97.2619047619047,8.19047619047619,65.1428571428571,66.4285714285714,NA,NA,NA,NA,NA,0
48.477248101856,0,0.428571428571429,23237,8.71428571428572,16.8571428571429,0,0,35.7142857142857,35.2857142857143,28.1428571428571,79,48.7142857142857,39.8571428571429,76.4285714285714,63.1428571428571,68.1428571428571,23.8571428571429,54,73.5714285714286,NA,NA,91.7380952380952,8.63809523809524,56.4285714285714,66.2857142857143,NA,NA,NA,NA,NA,0
49.9427845154365,0,0.428571428571429,23311.3333333333,7.85714285714286,16.4285714285714,0,0,35.8571428571429,35.1428571428571,28.5714285714286,79,49.8571428571429,39.4285714285714,76.7142857142857,61.5714285714286,68.5714285714286,23.4285714285714,55,74.2857142857143,NA,NA,90.9047619047619,9.01785714285714,47.7142857142857,66.1428571428571,NA,NA,NA,NA,NA,0
50.7089865017417,0,0.428571428571429,23385.6666666667,7,16,0,0,36,35,29,79,51,39,77,60,69,23,56,75,NA,NA,85.1666666666667,9.35,39,66,NA,NA,NA,NA,NA,0
51.7145324409303,0,0.428571428571429,23460,6.71428571428571,15.4285714285714,0.0714285714285714,0.142857142857143,36.1428571428571,35.1428571428571,32.1428571428571,79.7142857142857,50.8571428571429,39.5714285714286,73.4285714285714,61.4285714285714,70.4285714285714,23.4285714285714,55.2857142857143,72.7142857142857,NA,NA,80.2261904761905,9.54166666666667,36.7142857142857,67.1428571428571,NA,NA,NA,NA,NA,0
52.7008135604269,0,0.428571428571429,23845,6.42857142857143,14.8571428571429,0.142857142857143,0.285714285714286,36.2857142857143,35.2857142857143,35.2857142857143,80.4285714285714,50.7142857142857,40.1428571428571,69.8571428571429,62.8571428571429,71.8571428571429,23.8571428571429,54.5714285714286,70.4285714285714,NA,NA,75.0833333333333,9.55833333333333,34.4285714285714,68.2857142857143,NA,NA,NA,NA,NA,0
53.6291403583574,0,0.142857142857143,24237,6.14285714285714,14.2857142857143,0.214285714285714,0.428571428571429,36.4285714285714,35.4285714285714,38.4285714285714,81.1428571428571,50.5714285714286,40.7142857142857,66.2857142857143,64.2857142857143,73.2857142857143,24.2857142857143,53.8571428571429,68.1428571428571,NA,NA,70.6904761904762,9.31785714285714,32.1428571428571,69.4285714285714,NA,NA,NA,NA,NA,0
53.9631160250808,0,0.142857142857143,24490,5.85714285714286,13.7142857142857,0.285714285714286,0.571428571428571,36.5714285714286,35.5714285714286,41.5714285714286,81.8571428571429,50.4285714285714,41.2857142857143,62.7142857142857,65.7142857142857,74.7142857142857,24.7142857142857,53.1428571428571,65.8571428571429,NA,NA,66.8571428571428,8.94642857142857,29.8571428571429,70.5714285714286,NA,NA,NA,NA,NA,0
52.7063139044271,0,0,24478,5.57142857142857,13.1428571428571,0.357142857142857,0.714285714285714,36.7142857142857,35.7142857142857,44.7142857142857,82.5714285714286,50.2857142857143,41.8571428571429,59.1428571428571,67.1428571428571,76.1428571428571,25.1428571428571,52.4285714285714,63.5714285714286,NA,NA,64.3333333333333,8.28333333333333,27.5714285714286,71.7142857142857,NA,NA,NA,NA,NA,0
52.906905631866,0,0,24488,5.28571428571429,12.5714285714286,0.428571428571429,0.857142857142857,36.8571428571429,35.8571428571429,47.8571428571429,83.2857142857143,50.1428571428571,42.4285714285714,55.5714285714286,68.5714285714286,77.5714285714286,25.5714285714286,51.7142857142857,61.2857142857143,NA,NA,61.9729437229437,7.4452380952381,25.2857142857143,72.8571428571429,NA,NA,NA,NA,NA,0
52.0085620904205,0,0,24498,5,12,0.5,1,37,36,51,84,50,43,52,70,79,26,51,59,NA,NA,66.7467532467532,6.54404761904762,23,74,NA,NA,NA,NA,NA,0
52.391417324584,0,0,24508,7.57142857142857,16,0.571428571428571,1.14285714285714,36.8571428571429,35.2857142857143,52.2857142857143,84,48.8571428571429,41.8571428571429,48.8571428571429,69.1428571428571,79,28.5714285714286,51,59,NA,NA,70.5443722943723,5.87976190476191,23.5714285714286,73.5714285714286,NA,NA,NA,NA,NA,0
51.6231247318942,0,0,24689,10.1428571428571,20,0.642857142857143,1.28571428571429,36.7142857142857,34.5714285714286,53.5714285714286,84,47.7142857142857,40.7142857142857,45.7142857142857,68.2857142857143,79,31.1428571428571,51,59,NA,NA,72.0919913419913,6.60357142857143,24.1428571428571,73.1428571428571,NA,NA,NA,NA,NA,0
50.1469308654784,0,0,24861,12.7142857142857,24,0.714285714285714,1.42857142857143,36.5714285714286,33.8571428571429,54.8571428571429,84,46.5714285714286,39.5714285714286,42.5714285714286,67.4285714285714,79,33.7142857142857,51,59,NA,NA,73.7824675324675,6.22261904761905,24.7142857142857,72.7142857142857,NA,NA,NA,NA,NA,0
49.1324239514041,0,0,24892,15.2857142857143,28,0.785714285714286,1.57142857142857,36.4285714285714,33.1428571428571,56.1428571428571,84,45.4285714285714,38.4285714285714,39.4285714285714,66.5714285714286,79,36.2857142857143,51,59,NA,NA,75.6991341991342,5.30238095238096,25.2857142857143,72.2857142857143,NA,NA,NA,NA,NA,0
49.5549805975682,0,0,24867,17.8571428571429,32,0.857142857142857,1.71428571428571,36.2857142857143,32.4285714285714,57.4285714285714,84,44.2857142857143,37.2857142857143,36.2857142857143,65.7142857142857,79,38.8571428571429,51,59,NA,NA,75.3777056277056,5.71785714285715,25.8571428571429,71.8571428571429,NA,NA,NA,NA,NA,0
47.8970804768627,0,0,24951.6666666667,20.4285714285714,36,0.928571428571429,1.85714285714286,36.1428571428571,31.7142857142857,58.7142857142857,84,43.1428571428571,36.1428571428571,33.1428571428571,64.8571428571429,79,41.4285714285714,51,59,0,0,73.047619047619,6.13333333333334,26.4285714285714,71.4285714285714,NA,NA,NA,NA,NA,0
49.0204136553451,0,0,25036.3333333333,23,40,1,2,36,31,60,84,42,35,30,64,79,44,51,59,0,0,72.2261904761905,6.77142857142857,27,71,NA,NA,NA,NA,NA,0
48.877830602304,0,0,25121,32.2857142857143,48.5714285714286,1.57142857142857,2.14285714285714,36,30.1428571428571,54.2857142857143,82,41.2857142857143,36.2857142857143,28.1428571428571,62.5714285714286,76.7142857142857,50.7142857142857,49.8571428571429,57.7142857142857,0,0,72.1904761904762,7.72857142857143,29.4285714285714,70.8571428571429,NA,NA,NA,NA,NA,0
49.4868605660179,0,0,25224,41.5714285714286,57.1428571428571,2.14285714285714,2.28571428571429,36,29.2857142857143,48.5714285714286,80,40.5714285714286,37.5714285714286,26.2857142857143,61.1428571428571,74.4285714285714,57.4285714285714,48.7142857142857,56.4285714285714,0,0,76.4880952380952,8.57142857142857,31.8571428571429,70.7142857142857,NA,NA,NA,NA,NA,0
50.1380881933875,0,0,25478,50.8571428571429,65.7142857142857,2.71428571428571,2.42857142857143,36,28.4285714285714,42.8571428571429,78,39.8571428571429,38.8571428571429,24.4285714285714,59.7142857142857,72.1428571428571,64.1428571428571,47.5714285714286,55.1428571428571,0,0,81.4285714285714,7.82857142857143,34.2857142857143,70.5714285714286,NA,NA,NA,NA,NA,0
50.1285054784289,0,0,25080,60.1428571428571,74.2857142857143,3.28571428571429,2.57142857142857,36,27.5714285714286,37.1428571428571,76,39.1428571428571,40.1428571428571,22.5714285714286,58.2857142857143,69.8571428571429,70.8571428571429,46.4285714285714,53.8571428571429,0,0,82.1731601731601,8.1,36.7142857142857,70.4285714285714,NA,NA,NA,NA,NA,0
49.7644312548154,0,0,24773,69.4285714285714,82.8571428571429,3.85714285714286,2.71428571428571,36,26.7142857142857,31.4285714285714,74,38.4285714285714,41.4285714285714,20.7142857142857,56.8571428571429,67.5714285714286,77.5714285714286,45.2857142857143,52.5714285714286,-0.571428571428571,0.714285714285714,83.6320346320346,8.68571428571429,39.1428571428571,70.2857142857143,NA,NA,NA,NA,NA,0
49.6515926610401,0,2,24324.3333333333,78.7142857142857,91.4285714285714,4.42857142857143,2.85714285714286,36,25.8571428571429,25.7142857142857,72,37.7142857142857,42.7142857142857,18.8571428571429,55.4285714285714,65.2857142857143,84.2857142857143,44.1428571428571,51.2857142857143,-0.571428571428571,0.714285714285714,86.741341991342,8.84285714285715,41.5714285714286,70.1428571428571,NA,NA,NA,NA,NA,0
48.9490730576794,0.285714285714286,10.8571428571429,23875.6666666667,88,100,5,3,36,25,20,70,37,44,17,54,63,91,43,50,-0.285714285714286,0.714285714285714,85.3051948051948,9,44,70,NA,NA,NA,NA,NA,0
49.0117834627827,0.285714285714286,18.4285714285714,23427,85.2857142857143,97.7142857142857,5.57142857142857,3.71428571428571,36.2857142857143,25.7142857142857,19.5714285714286,71.2857142857143,35,44.7142857142857,21.5714285714286,55.8571428571429,63,89.2857142857143,44.4285714285714,51.2857142857143,0.285714285714286,-1.42857142857143,83.3733766233766,9.55714285714286,41.5714285714286,70.2857142857143,NA,NA,NA,NA,NA,0
48.7112727030279,0.857142857142857,32.2857142857143,23090,82.5714285714286,95.4285714285714,6.14285714285714,4.42857142857143,36.5714285714286,26.4285714285714,19.1428571428571,72.5714285714286,33,45.4285714285714,26.1428571428571,57.7142857142857,63,87.5714285714286,45.8571428571429,52.5714285714286,1,-3.71428571428571,83.0995670995671,9.95833333333334,39.1428571428571,70.5714285714286,NA,NA,NA,NA,NA,0
48.8312698763315,1.57142857142857,45.5714285714286,23423,79.8571428571429,93.1428571428571,6.71428571428571,5.14285714285714,36.8571428571429,27.1428571428571,18.7142857142857,73.8571428571429,31,46.1428571428571,30.7142857142857,59.5714285714286,63,85.8571428571429,47.2857142857143,53.8571428571429,1.85714285714286,-5.57142857142857,79.9350649350649,9.98333333333334,36.7142857142857,70.8571428571429,NA,NA,NA,NA,NA,0
49.4617580662703,1.71428571428571,56.7142857142857,22799,77.1428571428571,90.8571428571429,7.28571428571429,5.85714285714286,37.1428571428571,27.8571428571429,18.2857142857143,75.1428571428571,29,46.8571428571429,35.2857142857143,61.4285714285714,63,84.1428571428571,48.7142857142857,55.1428571428571,2.71428571428571,-7.42857142857143,74.3636363636363,9.78809523809524,34.2857142857143,71.1428571428571,NA,NA,NA,NA,NA,0
51.0514566296237,2.42857142857143,92.4285714285714,21984,74.4285714285714,88.5714285714286,7.85714285714286,6.57142857142857,37.4285714285714,28.5714285714286,17.8571428571429,76.4285714285714,27,47.5714285714286,39.8571428571429,63.2857142857143,63,82.4285714285714,50.1428571428571,56.4285714285714,3.57142857142857,-9.14285714285714,68.5357142857142,10.0821428571429,31.8571428571429,71.4285714285714,NA,NA,NA,NA,NA,0
52.2539003237696,3,124.428571428571,21874.3333333333,71.7142857142857,86.2857142857143,8.42857142857143,7.28571428571429,37.7142857142857,29.2857142857143,17.4285714285714,77.7142857142857,25,48.2857142857143,44.4285714285714,65.1428571428571,63,80.7142857142857,51.5714285714286,57.7142857142857,4.14285714285714,-10.4285714285714,62.9383116883117,10.925,29.4285714285714,71.7142857142857,NA,NA,NA,NA,NA,0
52.3533515239216,3.85714285714286,149.857142857143,21764.6666666667,69,84,9,8,38,30,17,79,23,49,49,67,63,79,53,59,4.71428571428571,-11.2857142857143,56.8387445887446,10.425,27,72,NA,NA,NA,NA,NA,0
52.4779957385984,4.71428571428571,222.428571428571,21655,73.4285714285714,85.1428571428571,11.8571428571429,9.28571428571428,36.5714285714286,29.7142857142857,17.8571428571429,80.2857142857143,28.5714285714286,50.1428571428571,47.2857142857143,69.5714285714286,63.4285714285714,82,55.8571428571429,56.7142857142857,4.85714285714286,-10.5714285714286,50.9634199134199,9.8797619047619,31.1428571428571,75.1428571428571,NA,NA,NA,NA,NA,0
52.295141775868,6.57142857142857,258.142857142857,21748,77.8571428571429,86.2857142857143,14.7142857142857,10.5714285714286,35.1428571428571,29.4285714285714,18.7142857142857,81.5714285714286,34.1428571428571,51.2857142857143,45.5714285714286,72.1428571428571,63.8571428571429,85,58.7142857142857,54.4285714285714,4.71428571428571,-9.57142857142857,43.4038961038961,9.17857142857143,35.2857142857143,78.2857142857143,NA,NA,NA,NA,NA,0
51.7886311607649,9.85714285714286,311.428571428571,21946,82.2857142857143,87.4285714285714,17.5714285714286,11.8571428571429,33.7142857142857,29.1428571428571,19.5714285714286,82.8571428571429,39.7142857142857,52.4285714285714,43.8571428571429,74.7142857142857,64.2857142857143,88,61.5714285714286,52.1428571428571,4.42857142857143,-9,41.8660173160173,8.91071428571428,39.4285714285714,81.4285714285714,NA,NA,NA,NA,NA,0
51.3895432923654,13.5714285714286,384.142857142857,21555,86.7142857142857,88.5714285714286,20.4285714285714,13.1428571428571,32.2857142857143,28.8571428571429,20.4285714285714,84.1428571428571,45.2857142857143,53.5714285714286,42.1428571428571,77.2857142857143,64.7142857142857,91,64.4285714285714,49.8571428571429,4.57142857142857,-9.57142857142857,44.8119047619047,8.92619047619047,43.5714285714286,84.5714285714286,NA,NA,NA,NA,NA,0
49.161979074602,18.7142857142857,458.285714285714,20800,91.1428571428571,89.7142857142857,23.2857142857143,14.4285714285714,30.8571428571429,28.5714285714286,21.2857142857143,85.4285714285714,50.8571428571429,54.7142857142857,40.4285714285714,79.8571428571429,65.1428571428571,94,67.2857142857143,47.5714285714286,5,-10.2857142857143,46.0142857142857,8.78690476190476,47.7142857142857,87.7142857142857,NA,NA,NA,NA,NA,0
47.8611770834496,25.1428571428571,535.428571428571,20025.3333333333,95.5714285714286,90.8571428571429,26.1428571428571,15.7142857142857,29.4285714285714,28.2857142857143,22.1428571428571,86.7142857142857,56.4285714285714,55.8571428571429,38.7142857142857,82.4285714285714,65.5714285714286,97,70.1428571428571,45.2857142857143,5.42857142857143,-11.1428571428571,44.55,8.73928571428571,51.8571428571429,90.8571428571429,NA,NA,NA,NA,NA,0
46.6572871402698,29.1428571428571,679.285714285714,19250.6666666667,100,92,29,17,28,28,23,88,62,57,37,85,66,100,73,43,5.71428571428571,-11.8571428571429,43.0142857142857,8.65357142857143,56,94,NA,NA,NA,NA,NA,0
44.6801192026743,47.2857142857143,812.285714285714,18476,96.8571428571429,89.5714285714286,30.8571428571429,18.2857142857143,28.2857142857143,30.5714285714286,24.4285714285714,89.7142857142857,64.4285714285714,58.1428571428571,38,86.4285714285714,65.1428571428571,97.8571428571429,74.8571428571429,44.8571428571429,6.57142857142857,-14,45.0833333333333,8.61309523809524,54.5714285714286,94.8571428571429,NA,NA,NA,NA,NA,1
43.416675874365,58.8571428571429,1019.42857142857,17870,93.7142857142857,87.1428571428571,32.7142857142857,19.5714285714286,28.5714285714286,33.1428571428571,25.8571428571429,91.4285714285714,66.8571428571429,59.2857142857143,39,87.8571428571429,64.2857142857143,95.7142857142857,76.7142857142857,46.7142857142857,8.28571428571429,-17.2857142857143,49.1428571428571,8.86190476190476,53.1428571428571,95.7142857142857,NA,NA,NA,NA,NA,1
42.8334147433686,78.7142857142857,1092.42857142857,17929,90.5714285714286,84.7142857142857,34.5714285714286,20.8571428571429,28.8571428571429,35.7142857142857,27.2857142857143,93.1428571428571,69.2857142857143,60.4285714285714,40,89.2857142857143,63.4285714285714,93.5714285714286,78.5714285714286,48.5714285714286,10.4285714285714,-21.4285714285714,52.4880952380952,9.17380952380952,51.7142857142857,96.5714285714286,NA,NA,NA,NA,NA,1
42.0873335223279,102.857142857143,1339,14894,87.4285714285714,82.2857142857143,36.4285714285714,22.1428571428571,29.1428571428571,38.2857142857143,28.7142857142857,94.8571428571429,71.7142857142857,61.5714285714286,41,90.7142857142857,62.5714285714286,91.4285714285714,80.4285714285714,50.4285714285714,12.8571428571429,-25.8571428571429,56.4285714285714,9.72142857142857,50.2857142857143,97.4285714285714,NA,NA,NA,NA,NA,1
43.7809923682627,124,1607.85714285714,15954,84.2857142857143,79.8571428571429,38.2857142857143,23.4285714285714,29.4285714285714,40.8571428571429,30.1428571428571,96.5714285714286,74.1428571428571,62.7142857142857,42,92.1428571428571,61.7142857142857,89.2857142857143,82.2857142857143,52.2857142857143,15.7142857142857,-31,58.1190476190476,10.35,48.8571428571429,98.2857142857143,NA,NA,NA,NA,NA,1
44.55135491018,153,1860.57142857143,15629.3333333333,81.1428571428571,77.4285714285714,40.1428571428571,24.7142857142857,29.7142857142857,43.4285714285714,31.5714285714286,98.2857142857143,76.5714285714286,63.8571428571429,43,93.5714285714286,60.8571428571429,87.1428571428571,84.1428571428571,54.1428571428571,18.4285714285714,-37.1428571428571,59.1904761904761,10.6702380952381,47.4285714285714,99.1428571428571,NA,NA,NA,NA,NA,1
45.9335302932247,172.571428571429,2182,15304.6666666667,78,75,42,26,30,46,33,100,79,65,44,95,60,85,86,56,20.7142857142857,-43.5714285714286,59.0833333333333,10.8095238095238,46,100,NA,NA,NA,NA,NA,1
46.841171558903,206.428571428571,2372.14285714286,14980,75.8571428571429,73.4285714285714,42.1428571428571,26.2857142857143,29.2857142857143,47,36.7142857142857,97.4285714285714,77.2857142857143,66.5714285714286,45.1428571428571,93.7142857142857,60.2857142857143,84,88,57.5714285714286,23,-48.4285714285714,58.0357142857142,11.0142857142857,44.4285714285714,98.1428571428571,NA,NA,NA,NA,NA,1
47.1464264816757,242,2686.85714285714,15315,73.7142857142857,71.8571428571429,42.2857142857143,26.5714285714286,28.5714285714286,48,40.4285714285714,94.8571428571429,75.5714285714286,68.1428571428571,46.2857142857143,92.4285714285714,60.5714285714286,83,90,59.1428571428571,24.8571428571429,-52.7142857142857,59.2619047619047,11.2071428571429,42.8571428571429,96.2857142857143,NA,NA,NA,NA,NA,1
47.7802279889519,267.714285714286,3051,15120,71.5714285714286,70.2857142857143,42.4285714285714,26.8571428571429,27.8571428571429,49,44.1428571428571,92.2857142857143,73.8571428571429,69.7142857142857,47.4285714285714,91.1428571428571,60.8571428571429,82,92,60.7142857142857,26.4285714285714,-56.1428571428571,61.0952380952381,11.7571428571429,41.2857142857143,94.4285714285714,NA,NA,NA,NA,NA,1
46.6848906485586,307.285714285714,3321.57142857143,15467,69.4285714285714,68.7142857142857,42.5714285714286,27.1428571428571,27.1428571428571,50,47.8571428571429,89.7142857142857,72.1428571428571,71.2857142857143,48.5714285714286,89.8571428571429,61.1428571428571,81,94,62.2857142857143,27.4285714285714,-58.4285714285714,60.8333333333333,12.0738095238095,39.7142857142857,92.5714285714286,NA,NA,NA,NA,NA,1
46.2519819121538,341.571428571429,3703.14285714286,15732,67.2857142857143,67.1428571428571,42.7142857142857,27.4285714285714,26.4285714285714,51,51.5714285714286,87.1428571428571,70.4285714285714,72.8571428571429,49.7142857142857,88.5714285714286,61.4285714285714,80,96,63.8571428571429,28,-59.8571428571429,64.0357142857142,12.1321428571429,38.1428571428571,90.7142857142857,NA,NA,NA,NA,NA,1
45.8707868233936,394.857142857143,4194.42857142857,15674.6666666667,65.1428571428571,65.5714285714286,42.8571428571429,27.7142857142857,25.7142857142857,52,55.2857142857143,84.5714285714286,68.7142857142857,74.4285714285714,50.8571428571429,87.2857142857143,61.7142857142857,79,98,65.4285714285714,28.1428571428571,-60.5714285714286,66.1071428571428,12.3488095238095,36.5714285714286,88.8571428571429,NA,NA,NA,NA,NA,1
44.5299936524847,483.714285714286,4631.57142857143,15617.3333333333,63,64,43,28,25,53,59,82,67,76,52,86,62,78,100,67,28.4285714285714,-61.7142857142857,68.7738095238095,12.6071428571429,35,87,NA,NA,NA,NA,NA,1
45.0154827307884,523.571428571429,5022.57142857143,15560,60.7142857142857,61.7142857142857,42.5714285714286,28.1428571428571,25.7142857142857,59.7142857142857,58.1428571428571,82.4285714285714,69.4285714285714,76.5714285714286,50,87.2857142857143,61.5714285714286,74.4285714285714,97.5714285714286,70.4285714285714,29.1428571428571,-63.1428571428571,66.5833333333333,12.1630952380952,35.5714285714286,87.5714285714286,NA,NA,NA,NA,NA,1
46.0273192382882,559.857142857143,5135.28571428571,16949,58.4285714285714,59.4285714285714,42.1428571428571,28.2857142857143,26.4285714285714,66.4285714285714,57.2857142857143,82.8571428571429,71.8571428571429,77.1428571428571,48,88.5714285714286,61.1428571428571,70.8571428571429,95.1428571428571,73.8571428571429,29.5714285714286,-64.2857142857143,62.75,11.4869047619048,36.1428571428571,88.1428571428571,NA,NA,NA,NA,NA,1
46.7475017125244,616.428571428571,5381.42857142857,17244,56.1428571428571,57.1428571428571,41.7142857142857,28.4285714285714,27.1428571428571,73.1428571428571,56.4285714285714,83.2857142857143,74.2857142857143,77.7142857142857,46,89.8571428571429,60.7142857142857,67.2857142857143,92.7142857142857,77.2857142857143,30.1428571428571,-65.5714285714286,58.2261904761904,10.1583333333333,36.7142857142857,88.7142857142857,NA,NA,NA,NA,NA,1
48.2605072643534,646.714285714286,5524.71428571429,17369,53.8571428571429,54.8571428571429,41.2857142857143,28.5714285714286,27.8571428571429,79.8571428571429,55.5714285714286,83.7142857142857,76.7142857142857,78.2857142857143,44,91.1428571428571,60.2857142857143,63.7142857142857,90.2857142857143,80.7142857142857,30.7142857142857,-66.8571428571429,53.5357142857143,9,37.2857142857143,89.2857142857143,NA,NA,NA,NA,NA,1
46.4620546037878,679.714285714286,5643.42857142857,16823,51.5714285714286,52.5714285714286,40.8571428571429,28.7142857142857,28.5714285714286,86.5714285714286,54.7142857142857,84.1428571428571,79.1428571428571,78.8571428571429,42,92.4285714285714,59.8571428571429,60.1428571428571,87.8571428571429,84.1428571428571,31.2857142857143,-68,49.8571428571428,8.49166666666667,37.8571428571429,89.8571428571429,NA,NA,NA,NA,NA,1
46.2642249093762,729.142857142857,5639.57142857143,16839.3333333333,49.2857142857143,50.2857142857143,40.4285714285714,28.8571428571429,29.2857142857143,93.2857142857143,53.8571428571429,84.5714285714286,81.5714285714286,79.4285714285714,40,93.7142857142857,59.4285714285714,56.5714285714286,85.4285714285714,87.5714285714286,31.4285714285714,-68.2857142857143,50.2380952380952,8.35952380952381,38.4285714285714,90.4285714285714,NA,NA,NA,NA,NA,1
47.5584463689681,742.285714285714,5556.28571428571,16855.6666666667,47,48,40,29,30,100,53,85,84,80,38,95,59,53,83,91,31.4285714285714,-68.2857142857143,51.0119047619047,8.56785714285714,39,91,NA,NA,NA,NA,NA,1
47.4418069634078,757.857142857143,5507.28571428571,16872,46.1428571428571,46.8571428571429,40.1428571428571,29,29.8571428571429,94.2857142857143,51.2857142857143,84.7142857142857,82.1428571428571,82.8571428571429,39.4285714285714,92.8571428571429,61.1428571428571,52.4285714285714,81.8571428571429,90.2857142857143,31.4285714285714,-68.4285714285714,53.6309523809524,9.23095238095238,37.5714285714286,91.4285714285714,NA,NA,NA,NA,NA,1
47.1772438015305,787.714285714286,5401.71428571429,17051,45.2857142857143,45.7142857142857,40.2857142857143,29,29.7142857142857,88.5714285714286,49.5714285714286,84.4285714285714,80.2857142857143,85.7142857142857,40.8571428571429,90.7142857142857,63.2857142857143,51.8571428571429,80.7142857142857,89.5714285714286,31.5714285714286,-68.5714285714286,51.8452380952381,9.43928571428571,36.1428571428571,91.8571428571429,NA,NA,NA,NA,NA,1
46.7291758966526,801.428571428571,5230.85714285714,16545,44.4285714285714,44.5714285714286,40.4285714285714,29,29.5714285714286,82.8571428571429,47.8571428571429,84.1428571428571,78.4285714285714,88.5714285714286,42.2857142857143,88.5714285714286,65.4285714285714,51.2857142857143,79.5714285714286,88.8571428571429,31.4285714285714,-68.5714285714286,51.8095238095238,9.63095238095238,34.7142857142857,92.2857142857143,NA,NA,NA,NA,NA,1
