"swbj","jDeaths","jCases","NIKKEI","jCoronaVirus","jCoronaVirusNews","jCorona","jCoronaNews","jCovid","jCovidNews","jUnemployment","jUnemploymentNews","jEconomy","jEconomyNews","jGDP","jGDPNews","jStress","jDepression","jHealth","jSolitude","jInsomnia","jResidential","jWorkplace","jpm25","jtemperature","jWuhan","jAdultContent","jFB.CLI","jFB.ILI","jFB.MC","jFB.DC","jFB.HF","jlockdown"
29.9691959542426,0,1,23379.400391,19.7142857142857,67.2857142857143,11.8571428571429,24.1428571428571,0,0,51.5714285714286,10.7142857142857,68.4285714285714,44.1428571428571,31.1428571428571,38.1428571428571,52.4285714285714,78.8571428571429,83.5714285714286,75.2857142857143,70.7142857142857,NA,NA,29.5267857142857,8.878125,73.4285714285714,70.8571428571429,NA,NA,NA,NA,NA,0
30.1023945857822,0,1.85714285714286,22977.75,19.2857142857143,68.7142857142857,11.1428571428571,23.8571428571429,0,0,51.4285714285714,14.2857142857143,67.5714285714286,43.8571428571429,30.8571428571429,38.8571428571429,49.5714285714286,79.1428571428571,83.4285714285714,74.7142857142857,70.2857142857143,NA,NA,25.5223214285714,8.71071428571429,64.5714285714286,71.1428571428571,NA,NA,NA,NA,NA,0
29.9903643385709,0,2.71428571428571,23205.179688,18.8571428571429,70.1428571428571,10.4285714285714,23.5714285714286,0,0,51.2857142857143,17.8571428571429,66.7142857142857,43.5714285714286,30.5714285714286,39.5714285714286,46.7142857142857,79.4285714285714,83.2857142857143,74.1428571428571,69.8571428571429,NA,NA,22.25,8.19910714285714,55.7142857142857,71.4285714285714,NA,NA,NA,NA,NA,0
30.4527468591043,0,3,23127.432943,18.4285714285714,71.5714285714286,9.71428571428572,23.2857142857143,0,0,51.1428571428571,21.4285714285714,65.8571428571429,43.2857142857143,30.2857142857143,40.2857142857143,43.8571428571429,79.7142857142857,83.1428571428571,73.5714285714286,69.4285714285714,NA,NA,21.1205357142857,7.93348214285714,46.8571428571429,71.7142857142857,NA,NA,NA,NA,NA,0
30.5424502931652,0,2.85714285714286,23049.686198,18,73,9,23,0,0,51,25,65,43,30,41,41,80,83,73,69,NA,NA,23.7366071428571,7.78928571428571,38,72,NA,NA,NA,NA,NA,0
30.5966037036318,0,2.85714285714286,22971.939453,17.7142857142857,68.8571428571429,9.14285714285714,23.4285714285714,0.428571428571429,1.71428571428571,50.2857142857143,21.4285714285714,64,41.4285714285714,29.2857142857143,40.2857142857143,45.5714285714286,78.7142857142857,81.8571428571429,73.8571428571429,68.2857142857143,NA,NA,28.5357142857143,7.74866071428571,36.1428571428571,72.2857142857143,NA,NA,NA,NA,NA,0
29.4007060212874,0,2.71428571428571,23084.589844,17.4285714285714,64.7142857142857,9.28571428571429,23.8571428571429,0.857142857142857,3.42857142857143,49.5714285714286,17.8571428571429,63,39.8571428571429,28.5714285714286,39.5714285714286,50.1428571428571,77.4285714285714,80.7142857142857,74.7142857142857,67.5714285714286,NA,NA,31.5178571428571,7.40535714285714,34.2857142857143,72.5714285714286,NA,NA,NA,NA,NA,0
28.4307770295906,0,3,23319.560547,17.1428571428571,60.5714285714286,9.42857142857143,24.2857142857143,1.28571428571429,5.14285714285714,48.8571428571429,14.2857142857143,62,38.2857142857143,27.8571428571429,38.8571428571429,54.7142857142857,76.1428571428571,79.5714285714286,75.5714285714286,66.8571428571429,NA,NA,34.9464285714286,6.74866071428571,32.4285714285714,72.8571428571429,NA,NA,NA,NA,NA,0
27.8804480469067,0,2.14285714285714,23873.589844,16.8571428571429,56.4285714285714,9.57142857142857,24.7142857142857,1.71428571428571,6.85714285714286,48.1428571428571,10.7142857142857,61,36.7142857142857,27.1428571428571,38.1428571428571,59.2857142857143,74.8571428571429,78.4285714285714,76.4285714285714,66.1428571428571,NA,NA,35.1160714285714,6.03973214285714,30.5714285714286,73.1428571428571,NA,NA,NA,NA,NA,0
27.1041421329475,0,1.14285714285714,23827.980469,16.5714285714286,52.2857142857143,9.71428571428571,25.1428571428571,2.14285714285714,8.57142857142857,47.4285714285714,7.14285714285714,60,35.1428571428571,26.4285714285714,37.4285714285714,63.8571428571429,73.5714285714286,77.2857142857143,77.2857142857143,65.4285714285714,NA,NA,36.59375,5.71741071428571,28.7142857142857,73.4285714285714,NA,NA,NA,NA,NA,0
26.1835728786175,0,0.714285714285714,23780.6471356667,16.2857142857143,48.1428571428571,9.85714285714286,25.5714285714286,2.57142857142857,10.2857142857143,46.7142857142857,3.57142857142857,59,33.5714285714286,25.7142857142857,36.7142857142857,68.4285714285714,72.2857142857143,76.1428571428571,78.1428571428571,64.7142857142857,NA,NA,39.7276785714286,5.68705357142857,26.8571428571429,73.7142857142857,NA,NA,NA,NA,NA,0
25.2921221483927,0,0.857142857142857,23733.3138023333,16,44,10,26,3,12,46,0,58,32,25,36,73,71,75,79,64,NA,NA,37.28125,5.25133928571428,25,74,NA,NA,NA,NA,NA,0
24.3360670163823,0,0.857142857142857,23685.980469,16.4285714285714,47.4285714285714,11.2857142857143,29,3.28571428571429,16.7142857142857,46.4285714285714,3.28571428571429,58.2857142857143,32.5714285714286,29.7142857142857,39.2857142857143,67.2857142857143,70.5714285714286,76,78.4285714285714,65,NA,NA,35.0223214285714,5.438125,24.4285714285714,74,NA,NA,NA,NA,NA,0
24.2640514376969,0,0.714285714285714,23773.5957035,16.8571428571429,50.8571428571429,12.5714285714286,32,3.57142857142857,21.4285714285714,46.8571428571429,6.57142857142857,58.5714285714286,33.1428571428571,34.4285714285714,42.5714285714286,61.5714285714286,70.1428571428571,77,77.8571428571429,66,NA,NA,35.75,5.62491071428571,23.8571428571429,74,NA,NA,NA,NA,NA,0
25.0169592774889,0,0.571428571428571,23861.210938,17.2857142857143,54.2857142857143,13.8571428571429,35,3.85714285714286,26.1428571428571,47.2857142857143,9.85714285714286,58.8571428571429,33.7142857142857,39.1428571428571,45.8571428571429,55.8571428571429,69.7142857142857,78,77.2857142857143,67,NA,NA,36.5401785714286,5.81169642857143,23.2857142857143,74,NA,NA,NA,NA,NA,0
25.1505060470658,0.142857142857143,1.14285714285714,23827.730469,17.7142857142857,57.7142857142857,15.1428571428571,38,4.14285714285714,30.8571428571429,47.7142857142857,13.1428571428571,59.1428571428571,34.2857142857143,43.8571428571429,49.1428571428571,50.1428571428571,69.2857142857143,79,76.7142857142857,68,NA,NA,39.78125,5.99848214285714,22.7142857142857,74,NA,NA,NA,NA,NA,0
25.5604831992366,0.142857142857143,2.28571428571429,23687.589844,18.1428571428571,61.1428571428571,16.4285714285714,41,4.42857142857143,35.5714285714286,48.1428571428571,16.4285714285714,59.4285714285714,34.8571428571429,48.5714285714286,52.4285714285714,44.4285714285714,68.8571428571429,80,76.1428571428571,69,NA,NA,42.1517857142857,6.18526785714285,22.1428571428571,74,NA,NA,NA,NA,NA,0
25.6025909243089,0.142857142857143,4,23632.8066406667,18.5714285714286,64.5714285714286,17.7142857142857,44,4.71428571428571,40.2857142857143,48.5714285714286,19.7142857142857,59.7142857142857,35.4285714285714,53.2857142857143,55.7142857142857,38.7142857142857,68.4285714285714,81,75.5714285714286,70,0,0,42.9866071428571,7.390625,21.5714285714286,74,NA,NA,NA,NA,NA,0
27.8416884964688,0.142857142857143,4.71428571428571,23578.0234373333,19,68,19,47,5,45,49,23,60,36,58,59,33,68,82,75,71,0,0,45.0625,8.40089285714286,21,74,NA,NA,NA,NA,NA,0
28.6365301378019,0.142857142857143,5.57142857142857,23523.240234,20.8571428571429,72.5714285714286,22.2857142857143,50.8571428571429,5.14285714285714,42.8571428571429,48.7142857142857,22.5714285714286,61.1428571428571,37.2857142857143,53.8571428571429,53.4285714285714,32,67.1428571428571,82,75,70.7142857142857,0,0,42.4107142857143,9.47380952380952,21.2857142857143,74.1428571428571,NA,NA,NA,NA,NA,0
30.2767748116263,0.142857142857143,6.28571428571429,23193.800781,22.7142857142857,77.1428571428571,25.5714285714286,54.7142857142857,5.28571428571429,40.7142857142857,48.4285714285714,22.1428571428571,62.2857142857143,38.5714285714286,49.7142857142857,47.8571428571429,31,66.2857142857143,82,75,70.4285714285714,0,0,39.4910714285714,9.69479166666666,21.5714285714286,74.2857142857143,NA,NA,NA,NA,NA,0
31.6779052450623,0.142857142857143,6.28571428571429,23400.699219,24.5714285714286,81.7142857142857,28.8571428571429,58.5714285714286,5.42857142857143,38.5714285714286,48.1428571428571,21.7142857142857,63.4285714285714,39.8571428571429,45.5714285714286,42.2857142857143,30,65.4285714285714,82,75,70.1428571428571,0,0,37.0332661290323,9.4547619047619,21.8571428571429,74.4285714285714,NA,NA,NA,NA,NA,0
31.2774173228627,0,8.57142857142857,23479.150391,26.4285714285714,86.2857142857143,32.1428571428571,62.4285714285714,5.57142857142857,36.4285714285714,47.8571428571429,21.2857142857143,64.5714285714286,41.1428571428571,41.4285714285714,36.7142857142857,29,64.5714285714286,82,75,69.8571428571429,0,0,36.3162442396313,10.4761904761905,22.1428571428571,74.5714285714286,NA,NA,NA,NA,NA,0
31.027003686281,0,9.14285714285714,23386.740234,28.2857142857143,90.8571428571429,35.4285714285714,66.2857142857143,5.71428571428571,34.2857142857143,47.5714285714286,20.8571428571429,65.7142857142857,42.4285714285714,37.2857142857143,31.1428571428571,28,63.7142857142857,82,75,69.5714285714286,0.714285714285714,0.285714285714286,35.4422523041475,9.93333333333333,22.4285714285714,74.7142857142857,NA,NA,NA,NA,NA,0
32.1144887619236,0,11.2857142857143,23191.4077145,30.1428571428571,95.4285714285714,38.7142857142857,70.1428571428571,5.85714285714286,32.1428571428571,47.2857142857143,20.4285714285714,66.8571428571429,43.7142857142857,33.1428571428571,25.5714285714286,27,62.8571428571429,82,75,69.2857142857143,1,-0.428571428571429,35.1517857142857,9.29047619047619,22.7142857142857,74.8571428571429,NA,NA,NA,NA,NA,0
30.2041207444648,0,12.1428571428571,22996.075195,32,100,42,74,6,30,47,20,68,45,29,20,26,62,82,75,69,0.714285714285714,-0.142857142857143,35.8417338709677,8.64761904761904,23,75,NA,NA,NA,NA,NA,0
30.0047687819355,0,13,22800.7426755,31.2857142857143,96.4285714285714,41.5714285714286,73,5.85714285714286,30.1428571428571,47.5714285714286,17.1428571428571,67.4285714285714,46.5714285714286,28.7142857142857,24.4285714285714,25,60.8571428571429,81.5714285714286,75.5714285714286,68.8571428571429,2.57142857142857,-8,38.4510368663595,8.6047619047619,21.4285714285714,75.1428571428571,NA,NA,NA,NA,NA,0
29.5131109449286,0,12.1428571428571,22605.410156,30.5714285714286,92.8571428571429,41.1428571428571,72,5.71428571428571,30.2857142857143,48.1428571428571,14.2857142857143,66.8571428571429,48.1428571428571,28.4285714285714,28.8571428571429,24,59.7142857142857,81.1428571428571,76.1428571428571,68.7142857142857,2.57142857142857,-7.85714285714286,42.9400921658986,8.49385560675883,19.8571428571429,75.2857142857143,NA,NA,NA,NA,NA,0
28.2794568562521,0.285714285714286,16.1428571428571,22426.189453,29.8571428571429,89.2857142857143,40.7142857142857,71,5.57142857142857,30.4285714285714,48.7142857142857,11.4285714285714,66.2857142857143,49.7142857142857,28.1428571428571,33.2857142857143,23,58.5714285714286,80.7142857142857,76.7142857142857,68.5714285714286,2.71428571428571,-7.71428571428571,44.1244239631337,9.07772657450076,18.2857142857143,75.4285714285714,NA,NA,NA,NA,NA,0
29.244893171006,0.428571428571429,13.4285714285714,21948.230469,29.1428571428571,85.7142857142857,40.2857142857143,70,5.42857142857143,30.5714285714286,49.2857142857143,8.57142857142857,65.7142857142857,51.2857142857143,27.8571428571429,37.7142857142857,22,57.4285714285714,80.2857142857143,77.2857142857143,68.4285714285714,2.85714285714286,-7.71428571428571,42,9.48709677419354,16.7142857142857,75.5714285714286,NA,NA,NA,NA,NA,0
29.2183680013115,0.571428571428571,15,21142.960938,28.4285714285714,82.1428571428571,39.8571428571429,69,5.28571428571429,30.7142857142857,49.8571428571429,5.71428571428571,65.1428571428571,52.8571428571429,27.5714285714286,42.1428571428571,21,56.2857142857143,79.8571428571429,77.8571428571429,68.2857142857143,3,-7.57142857142857,39.7327188940092,8.95944700460829,15.1428571428571,75.7142857142857,NA,NA,NA,NA,NA,0
28.4405891910852,0.571428571428571,15.2857142857143,21210.0006513333,27.7142857142857,78.5714285714286,39.4285714285714,68,5.14285714285714,30.8571428571429,50.4285714285714,2.85714285714286,64.5714285714286,54.4285714285714,27.2857142857143,46.5714285714286,20,55.1428571428571,79.4285714285714,78.4285714285714,68.1428571428571,3.28571428571429,-7,36.7834101382489,8.7847926267281,13.5714285714286,75.8571428571429,NA,NA,NA,NA,NA,0
28.618031998287,0.714285714285714,13.5714285714286,21277.0403646667,27,75,39,67,5,31,51,0,64,56,27,51,19,54,79,79,68,3.85714285714286,-6.85714285714286,34.5253456221198,9.38387096774193,12,76,NA,NA,NA,NA,NA,0
28.4594220275276,0.714285714285714,16,21344.080078,28,76.8571428571429,38.4285714285714,66.8571428571429,5.42857142857143,32.8571428571429,50.8571428571429,2.85714285714286,66.5714285714286,58.1428571428571,27.7142857142857,49.1428571428571,22.5714285714286,55.5714285714286,79,78.2857142857143,68,2.42857142857143,0.714285714285714,33.6405529953917,9.0294930875576,12,76.5714285714286,NA,NA,NA,NA,NA,0
27.5330397318687,0.714285714285714,18.1428571428571,21082.730469,29,78.7142857142857,37.8571428571429,66.7142857142857,5.85714285714286,34.7142857142857,50.7142857142857,5.71428571428571,69.1428571428571,60.2857142857143,28.4285714285714,47.2857142857143,26.1428571428571,57.1428571428571,79,77.5714285714286,68,2.85714285714286,0.285714285714286,30.1244239631336,8.51278033794162,12,77.1428571428571,NA,NA,NA,NA,NA,0
27.0569973760504,0.428571428571429,14.4285714285714,21100.060547,30,80.5714285714286,37.2857142857143,66.5714285714286,6.28571428571429,36.5714285714286,50.5714285714286,8.57142857142857,71.7142857142857,62.4285714285714,29.1428571428571,45.4285714285714,29.7142857142857,58.7142857142857,79,76.8571428571429,68,3.42857142857143,-0.428571428571429,29.2027649769585,8.30402457757296,12,77.7142857142857,NA,NA,NA,NA,NA,0
26.1720722154209,0.285714285714286,23.1428571428571,21329.119141,31,82.4285714285714,36.7142857142857,66.4285714285714,6.71428571428571,38.4285714285714,50.4285714285714,11.4285714285714,74.2857142857143,64.5714285714286,29.8571428571429,43.5714285714286,33.2857142857143,60.2857142857143,79,76.1428571428571,68,3.85714285714286,-1,31.1428571428571,8.37960061443932,12,78.2857142857143,NA,NA,NA,NA,NA,0
26.5218846169522,0.142857142857143,19.8571428571429,20749.75,32,84.2857142857143,36.1428571428571,66.2857142857143,7.14285714285714,40.2857142857143,50.2857142857143,14.2857142857143,76.8571428571429,66.7142857142857,30.5714285714286,41.7142857142857,36.8571428571429,61.8571428571429,79,75.4285714285714,68,4.28571428571429,-1.71428571428571,34.1336405529954,8.45195084485407,12,78.8571428571429,NA,NA,NA,NA,NA,0
26.3179690670507,0.142857142857143,24,20399.419922,33,86.1428571428571,35.5714285714286,66.1428571428571,7.57142857142857,42.1428571428571,50.1428571428571,17.1428571428571,79.4285714285714,68.8571428571429,31.2857142857143,39.8571428571429,40.4285714285714,63.4285714285714,79,74.7142857142857,68,4.42857142857143,-2.71428571428571,36.4792626728111,8.44872503840245,12,79.4285714285714,NA,NA,NA,NA,NA,0
26.8385895244943,0,30.8571428571429,20049.089844,34,88,35,66,8,44,50,20,82,71,32,38,44,65,79,74,68,4.71428571428571,-3.57142857142857,36.3133640552996,8.34549923195084,12,80,NA,NA,NA,NA,NA,0
27.1142563371287,0.428571428571429,35.1428571428571,19698.759766,34.7142857142857,87.8571428571429,34,64.5714285714286,8.28571428571429,45,49.4285714285714,17.1428571428571,81.8571428571429,75.1428571428571,31.2857142857143,35.4285714285714,42.2857142857143,66,78.1428571428571,73.8571428571429,68.4285714285714,4.71428571428571,-3.71428571428571,35.9815668202765,8.71554531490015,11.4285714285714,80,NA,NA,NA,NA,NA,0
27.8552059732038,0.428571428571429,32.8571428571429,19867.119141,35.4285714285714,87.7142857142857,33,63.1428571428571,8.57142857142857,46,48.8571428571429,14.2857142857143,81.7142857142857,79.2857142857143,30.5714285714286,32.8571428571429,40.5714285714286,67,77.2857142857143,73.7142857142857,68.8571428571429,5,-4.14285714285714,35.4562211981567,9.6258064516129,10.8571428571429,80,NA,NA,NA,NA,NA,0
27.7323918430642,0.857142857142857,40.1428571428571,19416.060547,36.1428571428571,87.5714285714286,32,61.7142857142857,8.85714285714286,47,48.2857142857143,11.4285714285714,81.5714285714286,83.4285714285714,29.8571428571429,30.2857142857143,38.8571428571429,68,76.4285714285714,73.5714285714286,69.2857142857143,4.71428571428571,-4.14285714285714,35.3179723502304,10.0718894009217,10.2857142857143,80,NA,NA,NA,NA,NA,0
27.5765652377861,1.28571428571429,38.7142857142857,18559.630859,36.8571428571429,87.4285714285714,31,60.2857142857143,9.14285714285714,48,47.7142857142857,8.57142857142857,81.4285714285714,87.5714285714286,29.1428571428571,27.7142857142857,37.1428571428571,69,75.5714285714286,73.4285714285714,69.7142857142857,4.57142857142857,-4.14285714285714,35.1751152073733,10.3382488479263,9.71428571428572,80,NA,NA,NA,NA,NA,0
30.1967144224828,1.85714285714286,46.5714285714286,17431.050781,37.5714285714286,87.2857142857143,30,58.8571428571429,9.42857142857143,49,47.1428571428571,5.71428571428571,81.2857142857143,91.7142857142857,28.4285714285714,25.1428571428571,35.4285714285714,70,74.7142857142857,73.2857142857143,70.1428571428571,4.57142857142857,-4.14285714285714,35.0967741935484,10.7695852534562,9.14285714285714,80,NA,NA,NA,NA,NA,0
30.5432872233611,2.28571428571429,53.2857142857143,17288.046875,38.2857142857143,87.1428571428571,29,57.4285714285714,9.71428571428571,50,46.5714285714286,2.85714285714286,81.1428571428571,95.8571428571429,27.7142857142857,22.5714285714286,33.7142857142857,71,73.8571428571429,73.1428571428571,70.5714285714286,4.85714285714286,-4.57142857142857,33.4239631336406,10.6253456221198,8.57142857142857,80,NA,NA,NA,NA,NA,0
29.5380432593448,2.28571428571429,46.4285714285714,17145.042969,39,87,28,56,10,51,46,0,81,100,27,20,32,72,73,73,71,4.42857142857143,-4.28571428571429,33.8294930875576,10.4129032258064,8,80,NA,NA,NA,NA,NA,0
30.2597084385491,2.14285714285714,42.8571428571429,17002.039063,42.7142857142857,85.8571428571429,29.8571428571429,58.1428571428571,10.5714285714286,58,47.7142857142857,11.7142857142857,83.4285714285714,99,27.4285714285714,25.7142857142857,32,69.7142857142857,74,72.4285714285714,71,4.42857142857143,-4.28571428571429,32.815668202765,9.60092165898617,8,82,NA,NA,NA,NA,NA,0
30.2279674397045,2.71428571428571,45,17011.529297,46.4285714285714,84.7142857142857,31.7142857142857,60.2857142857143,11.1428571428571,65,49.4285714285714,23.4285714285714,85.8571428571429,98,27.8571428571429,31.4285714285714,32,67.4285714285714,75,71.8571428571429,71,4.14285714285714,-4.14285714285714,33.6497695852535,9.05253456221198,8,84,NA,NA,NA,NA,NA,0
31.2189287060574,2.42857142857143,43.5714285714286,16726.550781,50.1428571428571,83.5714285714286,33.5714285714286,62.4285714285714,11.7142857142857,72,51.1428571428571,35.1428571428571,88.2857142857143,97,28.2857142857143,37.1428571428571,32,65.1428571428571,76,71.2857142857143,71,4.14285714285714,-4.14285714285714,35.9308755760369,9.11152073732718,8,86,NA,NA,NA,NA,NA,0
31.7969525053107,2.57142857142857,46.5714285714286,16552.830078,53.8571428571429,82.4285714285714,35.4285714285714,64.5714285714286,12.2857142857143,79,52.8571428571429,46.8571428571429,90.7142857142857,96,28.7142857142857,42.8571428571429,32,62.8571428571429,77,70.7142857142857,71,4,-4.14285714285714,38.557603686636,9.79631336405529,8,88,NA,NA,NA,NA,NA,0
29.7822729085469,2.28571428571429,45.2857142857143,16636.56738275,57.5714285714286,81.2857142857143,37.2857142857143,66.7142857142857,12.8571428571429,86,54.5714285714286,58.5714285714286,93.1428571428571,95,29.1428571428571,48.5714285714286,32,60.5714285714286,78,70.1428571428571,71,5.71428571428571,-11.2857142857143,36.8433179723502,9.97142857142856,8,90,NA,NA,NA,NA,NA,0
30.3365091094662,2,37.4285714285714,16720.3046875,61.2857142857143,80.1428571428571,39.1428571428571,68.8571428571429,13.4285714285714,93,56.2857142857143,70.2857142857143,95.5714285714286,94,29.5714285714286,54.2857142857143,32,58.2857142857143,79,69.5714285714286,71,5.14285714285714,-11.2857142857143,37.6912442396314,10.7709677419355,8,92,NA,NA,NA,NA,NA,0
30.8510694135703,2,37.4285714285714,16804.04199225,65,79,41,71,14,100,58,82,98,93,30,60,32,56,80,69,71,5.14285714285714,-11.2857142857143,40.9354838709678,11.6129032258064,8,94,NA,NA,NA,NA,NA,0
30.7646056363974,2.42857142857143,38.7142857142857,16887.779297,70,77.2857142857143,46.1428571428571,75.1428571428571,14.2857142857143,97.4285714285714,60.5714285714286,79.2857142857143,96.5714285714286,93.2857142857143,29.2857142857143,54.2857142857143,37.1428571428571,55.5714285714286,80.2857142857143,68.7142857142857,69.4285714285714,5,-11.2857142857143,43.4470046082949,12.3364055299539,8.28571428571429,93,NA,NA,NA,NA,NA,0
30.6781418592245,2,42.1428571428571,18092.349609,75,75.5714285714286,51.2857142857143,79.2857142857143,14.5714285714286,94.8571428571429,63.1428571428571,76.5714285714286,95.1428571428571,93.5714285714286,28.5714285714286,48.5714285714286,42.2857142857143,55.1428571428571,80.5714285714286,68.4285714285714,67.8571428571429,5,-11.2857142857143,44.4101382488479,12.3,8.57142857142857,92,NA,NA,NA,NA,NA,0
30.75666147311,2,45.1428571428571,19546.630859,80,73.8571428571429,56.4285714285714,83.4285714285714,14.8571428571429,92.2857142857143,65.7142857142857,73.8571428571429,93.7142857142857,93.8571428571429,27.8571428571429,42.8571428571429,47.4285714285714,54.7142857142857,80.8571428571429,68.1428571428571,66.2857142857143,4.85714285714286,-11.2857142857143,43.2396313364055,12.0612903225806,8.85714285714286,91,NA,NA,NA,NA,NA,0
29.3687126879764,1.71428571428571,48.7142857142857,18664.599609,85,72.1428571428571,61.5714285714286,87.5714285714286,15.1428571428571,89.7142857142857,68.2857142857143,71.1428571428571,92.2857142857143,94.1428571428571,27.1428571428571,37.1428571428571,52.5714285714286,54.2857142857143,81.1428571428571,67.8571428571429,64.7142857142857,5,-11.4285714285714,42.6175115207373,11.9184331797235,9.14285714285714,90,NA,NA,NA,NA,NA,0
28.170471187329,1.57142857142857,55.8571428571429,19389.429688,90,70.4285714285714,66.7142857142857,91.7142857142857,15.4285714285714,87.1428571428571,70.8571428571429,68.4285714285714,90.8571428571429,94.4285714285714,26.4285714285714,31.4285714285714,57.7142857142857,53.8571428571429,81.4285714285714,67.5714285714286,63.1428571428571,3.42857142857143,-4.71428571428571,45.147465437788,12.5271889400922,9.42857142857143,89,NA,NA,NA,NA,NA,0
27.1878587120346,1.85714285714286,64.7142857142857,19287.9433596667,95,68.7142857142857,71.8571428571429,95.8571428571429,15.7142857142857,84.5714285714286,73.4285714285714,65.7142857142857,89.4285714285714,94.7142857142857,25.7142857142857,25.7142857142857,62.8571428571429,53.4285714285714,81.7142857142857,67.2857142857143,61.5714285714286,4,-4.85714285714286,43.6497695852535,12.4635944700461,9.71428571428571,88,NA,NA,NA,NA,NA,0
26.1080590554673,2.28571428571429,92.4285714285714,19186.4570313333,100,67,77,100,16,82,76,63,88,95,25,20,68,53,82,67,60,4.57142857142857,-5.71428571428571,38.9861751152074,11.6944700460829,10,87,NA,NA,NA,NA,NA,0
26.0965967313322,1.85714285714286,111,19084.970703,94.7142857142857,66.5714285714286,80.2857142857143,99.8571428571429,16,74.7142857142857,79.4285714285714,63.8571428571429,89.7142857142857,91.7142857142857,26.5714285714286,19.2857142857143,61.7142857142857,52.8571428571429,82.5714285714286,68.7142857142857,60.5714285714286,4.85714285714286,-6.42857142857143,37.6912442396313,11.4599078341014,10.5714285714286,87,NA,NA,NA,NA,NA,0
25.1659987574807,2,117.857142857143,18917.009766,89.4285714285714,66.1428571428571,83.5714285714286,99.7142857142857,16,67.4285714285714,82.8571428571429,64.7142857142857,91.4285714285714,88.4285714285714,28.1428571428571,18.5714285714286,55.4285714285714,52.7142857142857,83.1428571428571,70.4285714285714,61.1428571428571,5,-6.85714285714286,37.110599078341,12.0433179723502,11.1428571428571,87,NA,NA,NA,NA,NA,0
25.4479224468853,2,140.714285714286,18065.410156,84.1428571428571,65.7142857142857,86.8571428571429,99.5714285714286,16,60.1428571428571,86.2857142857143,65.5714285714286,93.1428571428571,85.1428571428571,29.7142857142857,17.8571428571429,49.1428571428571,52.5714285714286,83.7142857142857,72.1428571428571,61.7142857142857,5.71428571428571,-7.71428571428571,35.3870967741935,12.3769585253456,11.7142857142857,87,NA,NA,NA,NA,NA,0
25.6851876884896,1.71428571428571,156.142857142857,17818.720703,78.8571428571429,65.2857142857143,90.1428571428571,99.4285714285714,16,52.8571428571429,89.7142857142857,66.4285714285714,94.8571428571429,81.8571428571429,31.2857142857143,17.1428571428571,42.8571428571429,52.4285714285714,84.2857142857143,73.8571428571429,62.2857142857143,6.14285714285714,-8.42857142857143,33.8202764976958,12.1516129032258,12.2857142857143,87,NA,NA,NA,NA,NA,0
26.5266291231198,2.71428571428571,175.714285714286,17820.189453,73.5714285714286,64.8571428571429,93.4285714285714,99.2857142857143,16,45.5714285714286,93.1428571428571,67.2857142857143,96.5714285714286,78.5714285714286,32.8571428571429,16.4285714285714,36.5714285714286,52.2857142857143,84.8571428571429,75.5714285714286,62.8571428571429,6.28571428571429,-9,33.5944700460829,11.5930875576037,12.8571428571429,87,NA,NA,NA,NA,NA,0
26.3918466978947,2.85714285714286,205.142857142857,18072.2265623333,68.2857142857143,64.4285714285714,96.7142857142857,99.1428571428571,16,38.2857142857143,96.5714285714286,68.1428571428571,98.2857142857143,75.2857142857143,34.4285714285714,15.7142857142857,30.2857142857143,52.1428571428571,85.4285714285714,77.2857142857143,63.4285714285714,6.42857142857143,-9.57142857142857,37.668202764977,11.6557603686636,13.4285714285714,87,NA,NA,NA,NA,NA,0
26.2118091483654,2.57142857142857,225.428571428571,18324.2636716667,63,64,100,99,16,31,100,69,100,72,36,15,24,52,86,79,64,6.57142857142857,-10.1428571428571,39.0092165898618,11.9322580645161,14,87,NA,NA,NA,NA,NA,0
26.0575564215122,2.71428571428571,255.428571428571,18576.300781,58,61,99.1428571428571,97.7142857142857,15.7142857142857,32,96.8571428571429,66.2857142857143,98.4285714285714,69.8571428571429,36.2857142857143,17.5714285714286,26.4285714285714,51.8571428571429,85.5714285714286,79.1428571428571,64,6.85714285714286,-10.5714285714286,39.4470046082949,12.0391705069124,13.5714285714286,87.1428571428571,NA,NA,NA,NA,NA,0
26.0041757516811,3.42857142857143,279,18950.179688,53,58,98.2857142857143,96.4285714285714,15.4285714285714,33,93.7142857142857,63.5714285714286,96.8571428571429,67.7142857142857,36.5714285714286,20.1428571428571,28.8571428571429,51.7142857142857,85.1428571428571,79.2857142857143,64,7.28571428571429,-11.4285714285714,41.3502304147465,11.8635944700461,13.1428571428571,87.2857142857143,NA,NA,NA,NA,NA,0
25.2649917643164,3.42857142857143,297,19353.240234,48,55,97.4285714285714,95.1428571428571,15.1428571428571,34,90.5714285714286,60.8571428571429,95.2857142857143,65.5714285714286,36.8571428571429,22.7142857142857,31.2857142857143,51.5714285714286,84.7142857142857,79.4285714285714,64,7.57142857142857,-12.2857142857143,46.1336405529954,11.9608294930876,12.7142857142857,87.4285714285714,NA,NA,NA,NA,NA,1
25.5620427707944,4,340.571428571429,19345.769531,43,52,96.5714285714286,93.8571428571429,14.8571428571429,35,87.4285714285714,58.1428571428571,93.7142857142857,63.4285714285714,37.1428571428571,25.2857142857143,33.7142857142857,51.4285714285714,84.2857142857143,79.5714285714286,64,8.14285714285714,-13.2857142857143,47.3548387096774,12.0064516129032,12.2857142857143,87.5714285714286,NA,NA,NA,NA,NA,1
